"exercicio","Esfera_cod","Esfera_desc","Orgao_cod","Orgao_desc","UO_cod","UO_desc","Funcao_cod","Funcao_desc","Subfuncao_cod","Subfuncao_desc","Programa_cod","Programa_desc","Acao_cod","Acao_desc","Subtitulo_cod","Subtitulo_desc","PlanoOrcamentario_cod","PlanoOrcamentario_desc","Fonte_cod","Fonte_desc","GND_cod","GND_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","IdUso_cod","IdUso_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa"
"2026","10","Orçamento Fiscal","12000","Justiça Federal","12105","Tribunal Regional Federal da 4a. Região","02","Judiciária","061","Ação Judiciária","0033","Programa de Gestão e Manutenção do Poder Judiciário","4257","Julgamento de Causas na Justiça Federal","6015","Na 4ª Região da Justiça Federal - PR, RS, SC","0008","Modernização Tecnológica e Gestão da Informação na Justiça Federal","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",2800000,2800000
"2026","10","Orçamento Fiscal","81000","Ministério dos Direitos Humanos e da Cidadania","81101","Ministério dos Direitos Humanos e da Cidadania - Administração Direta","14","Direitos da Cidadania","422","Direitos Individuais, Coletivos e Difusos","5814","Programa Nacional de Promoção dos Direitos da População em Situação de Rua","21G3","Promoção e Defesa dos Direitos das Pessoas em Situação de Rua e das Catadoras de Materiais Recicláveis","0001","Nacional","0002","Promoção e Defesa da População em Situação de Rua","1000","Recursos Livres da União","3","Outras Despesas Correntes","30","Transferências a Estados e ao Distrito Federal","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",17088945,17088945
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","8585","Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade","0025","No Estado da Paraíba","0000","Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade - Despesas Diversas","1001","Recursos Livres da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","1","Primária obrigatória, considerada no cálculo do RP",650700000,650700000
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","8535","Estruturação de Unidades de Atenção Especializada em Saúde","2318","No Município de Tremedal - BA","0000","Estruturação de Unidades de Atenção Especializada em Saúde - Despesas Diversas","1001","Recursos Livres da Seguridade Social","4","Investimentos","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1750000
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","305","Vigilância Epidemiológica","5123","Vigilância em Saúde e Ambiente","20YJ","Fortalecimento do Sistema Nacional de Vigilância em Saúde e Ambiente","0031","No Estado de Minas Gerais","0000","Fortalecimento do Sistema Nacional de Vigilância em Saúde e Ambiente - Despesas Diversas","1001","Recursos Livres da Seguridade Social","4","Investimentos","99","A DEFINIR","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,320000
"2026","10","Orçamento Fiscal","14000","Justiça Eleitoral","14116","Tribunal Regional Eleitoral do Paraná","02","Judiciária","122","Administração Geral","0033","Programa de Gestão e Manutenção do Poder Judiciário","20GP","Julgamento de Causas e Gestão Administrativa na Justiça Eleitoral","0041","No Estado do Paraná","EJE0","Capacitação da Escola Judiciária Eleitoral – EJE","1000","Recursos Livres da União","3","Outras Despesas Correntes","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","8585","Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade","0001","Nacional","000K","Recursos Oriundos do Fundo Rio Doce - Decreto nº 12.412, de 18 de março de 2025","1132","Recursos decorrentes de acordos judiciais ou extrajudiciais firmados para reparação de danos em decorrência de desastre","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",78923813,0
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","571","Desenvolvimento Científico","5120","Pesquisa, Desenvolvimento, Inovação, Produção e Avaliação de Tecnologias em Saúde","21BF","Pesquisa, Desenvolvimento Tecnológico e Inovação em Saúde","0001","Nacional","0000","Pesquisa, Desenvolvimento Tecnológico e Inovação em Saúde - Despesas Diversas","1001","Recursos Livres da Seguridade Social","4","Investimentos","99","A DEFINIR","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3500000
"2026","10","Orçamento Fiscal","40000","Ministério do Trabalho e Emprego","40101","Ministério do Trabalho e Emprego - Administração Direta","11","Trabalho","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","2000","Administração da Unidade","0001","Nacional","TR05","Despesas Administrativas Gerais","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",3275585,3035609
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","305","Vigilância Epidemiológica","5123","Vigilância em Saúde e Ambiente","20AL","Apoio aos Estados, Distrito Federal e Municípios para a Vigilância em Saúde","0015","No Estado do Pará","0002","Incentivo Financeiro às ações de vigilância, prevenção e controle do Vírus da Imunodeficiência Humana e Síndrome da Imunodeficiência Adquirida (HIV/AIDS), das infecções sexualmente transmissíveis (IST), Hepatites Virais e Tuberculose","1002","Atividades-fim da Seguridade Social","3","Outras Despesas Correntes","31","Transferências a Estados e ao Distrito Federal - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","1","Primária obrigatória, considerada no cálculo do RP",5385000,5385000
"2026","10","Orçamento Fiscal","32000","Ministério de Minas e Energia","32401","Autoridade Nacional de Segurança Nuclear - ANSN","25","Energia","125","Normatização e Fiscalização","2306","Política Nuclear","21E0","Suporte à Fiscalização em Instalações sob Controle Regulatório, nas Áreas de Proteção Radiológica Ambiental, Ocupacional e do Paciente","0001","Nacional","0000","Suporte à Fiscalização em Instalações sob Controle Regulatório, nas Áreas de Proteção Radiológica Ambiental, Ocupacional e do Paciente","1058","Segurança Nuclear, incluindo Controle e Fiscalização, P&D, Apoio Técnico Operacional, Materiais Didáticos e Pedagógicos","3","Outras Despesas Correntes","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,9000
"2026","10","Orçamento Fiscal","53000","Ministério da Integração e do Desenvolvimento Regional","53202","Superintendência do Desenvolvimento da Amazônia","04","Administração","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","20TP","Ativos Civis da União","6000","Na Amazônia Legal","0000","Ativos Civis da União","3050","Recursos Próprios Livres da UO","1","Pessoal e Encargos Sociais","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","51000","Ministério do Esporte","51101","Ministério do Esporte - Administração Direta","27","Desporto e Lazer","812","Desporto Comunitário","5126","Esporte para a Vida","20JP","Desenvolvimento de Atividades e Apoio a Programas, eventos e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","0011","No Estado de Rondônia","0000","Desenvolvimento de Atividades e Apoio a Programas, eventos e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","1000","Recursos Livres da União","3","Outras Despesas Correntes","50","Transferências a Instituições Privadas sem Fins Lucrativos","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+05
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26290","Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira","28","Encargos Especiais","846","Outros Encargos Especiais","0910","Operações Especiais: Gestão da Participação em Organismos e Entidades Nacionais e Internacionais","00UU","Contribuições Regulares a Organismos Internacionais de Direito Privado sem Exigência de Programação Específica","0002","Exterior","0049","Contribuição à Associação Internacional para a Avaliação do Desempenho Educacional (IEA)","1000","Recursos Livres da União","3","Outras Despesas Correntes","80","Transferências ao Exterior","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",120000,120000
